27,# 27 0 target:1 c+:0 c-:0 score:225.85684022677032 score+:0 score-:0 nb:4 =l_1c_0 l_1c_13 l_1c_15 l_1c_19
28,# 28 1 target:1 c+:0 c-:0 score:53.655644540263694 score+:0 score-:0 nb:4 =l_1c_0 l_1c_6 l_1c_7 l_1c_16
29,# 29 2 target:1 c+:0 c-:0 score:42.34858943480383 score+:0 score-:0 nb:4 =l_1c_0 l_1c_2 l_1c_3 l_1c_6
30,# 30 3 target:1 c+:0 c-:0 score:22.712110018258755 score+:0 score-:0 nb:5 =l_1c_0 l_1c_10 l_1c_13 l_1c_15 l_1c_18
31,# 31 4 target:1 c+:0 c-:0 score:16.329889640587844 score+:0 score-:0 nb:3 =l_1c_0 l_1c_6 l_1c_11
32,# 32 5 target:1 c+:0 c-:0 score:15.273569801959862 score+:0 score-:0 nb:4 =l_1c_0 l_1c_13 l_1c_14 l_1c_15
33,# 33 6 target:1 c+:0 c-:0 score:13.972107691857927 score+:0 score-:0 nb:3 =l_1c_0 l_1c_9 l_1c_17
34,# 34 7 target:1 c+:0 c-:0 score:11.166512027409109 score+:0 score-:0 nb:3 =l_1c_0 l_1c_6 l_1c_12
35,# 35 8 target:1 c+:0 c-:0 score:6.720837502063535 score+:0 score-:0 nb:3 =l_1c_0 l_1c_3 l_1c_5
36,# 36 0 target:0 c+:0 c-:0 score:1893.5275073520813 score+:0 score-:0 nb:5 =l_2c_0 l_2c_7 l_2c_12 l_2c_15 l_2c_16
37,# 37 1 target:0 c+:0 c-:0 score:397.71383186026054 score+:0 score-:0 nb:7 =l_2c_0 l_2c_3 l_2c_4 l_2c_9 l_2c_11 l_2c_12 l_2c_14
38,# 38 2 target:0 c+:0 c-:0 score:235.0458798591793 score+:0 score-:0 nb:4 =l_2c_0 l_2c_2 l_2c_5 l_2c_10
39,# 39 3 target:0 c+:0 c-:0 score:205.1598792980692 score+:0 score-:0 nb:1 =l_2c_1
40,# 40 4 target:0 c+:0 c-:0 score:144.79056108625318 score+:0 score-:0 nb:3 =l_2c_0 l_2c_15 l_2c_19
41,# 41 5 target:0 c+:0 c-:0 score:107.02547875459084 score+:0 score-:0 nb:1 =l_2c_6
42,# 42 6 target:0 c+:0 c-:0 score:105.34129562171171 score+:0 score-:0 nb:2 =l_2c_0 l_2c_18
43,# 43 7 target:0 c+:0 c-:0 score:48.2462283193057 score+:0 score-:0 nb:3 =l_2c_0 l_2c_8 l_2c_12
44,# 44 8 target:0 c+:0 c-:0 score:41.44253749466816 score+:0 score-:0 nb:1 =l_2c_17
45,# 45 9 target:0 c+:0 c-:0 score:33.55677785754058 score+:0 score-:0 nb:3 =l_2c_0 l_2c_7 l_2c_13
46,# 46 0 target:1 c+:0 c-:0 score:222.94675253613144 score+:0 score-:0 nb:4 =l_2c_0 l_2c_6 l_2c_11 l_2c_16
47,# 47 1 target:1 c+:0 c-:0 score:58.67579782810026 score+:0 score-:0 nb:6 =l_2c_0 l_2c_8 l_2c_9 l_2c_13 l_2c_17 l_2c_18
48,# 48 2 target:1 c+:0 c-:0 score:45.4131243120425 score+:0 score-:0 nb:4 =l_2c_0 l_2c_1 l_2c_6 l_2c_7
49,# 49 3 target:1 c+:0 c-:0 score:34.36387432838009 score+:0 score-:0 nb:3 =l_2c_0 l_2c_6 l_2c_15
50,# 50 4 target:1 c+:0 c-:0 score:19.645458210301317 score+:0 score-:0 nb:4 =l_2c_0 l_2c_6 l_2c_10 l_2c_11
51,# 51 5 target:1 c+:0 c-:0 score:18.040452371962942 score+:0 score-:0 nb:3 =l_2c_0 l_2c_6 l_2c_19
52,# 52 6 target:1 c+:0 c-:0 score:22.143638665346536 score+:0 score-:0 nb:5 =l_2c_0 l_2c_1 l_2c_2 l_2c_5 l_2c_13
53,# 53 7 target:1 c+:0 c-:0 score:17.993510085978514 score+:0 score-:0 nb:4 =l_2c_0 l_2c_4 l_2c_6 l_2c_14
54,# 54 8 target:1 c+:0 c-:0 score:17.648820915244407 score+:0 score-:0 nb:4 =l_2c_0 l_2c_1 l_2c_12 l_2c_13
55,# 55 9 target:1 c+:0 c-:0 score:8.820830832157496 score+:0 score-:0 nb:4 =l_2c_0 l_2c_3 l_2c_4 l_2c_6
