31,# 31 1 target:1 c+:30 c-:271 score:132.0059703247708 score+:1325.2663955967987 score-:797.2425142977155 nb:5 =l_1c_3 l_1c_10 l_1c_11 l_1c_0 l_1c_13 
32,# 32 2 target:1 c+:6 c-:33 score:114.20732544357027 score+:525.4934958646285 score-:137.1885893564895 nb:4 =l_1c_17 l_1c_19 l_1c_18 l_1c_0 
33,# 33 3 target:1 c+:17 c-:249 score:93.01820803886207 score+:1385.1395596253187 score-:901.4448778232361 nb:7 =l_1c_6 l_1c_14 l_1c_11 l_1c_10 l_1c_16 l_1c_5 l_1c_13 
34,# 34 4 target:1 c+:38 c-:745 score:67.49491283144698 score+:5066.320240012491 score-:4553.3589024934945 nb:11 =l_1c_12 l_1c_9 l_1c_13 l_1c_0 l_1c_4 l_1c_11 l_1c_10 l_1c_2 l_1c_5 l_1c_16 l_1c_18 
35,# 35 5 target:1 c+:3 c-:39 score:41.16408271053155 score+:313.07788247517226 score-:173.12000125936495 nb:4 =l_1c_3 l_1c_17 l_1c_18 l_1c_0 
36,# 36 6 target:1 c+:3 c-:3 score:39.724082807248024 score+:302.3699900698748 score-:24.30141041913868 nb:10 =l_1c_17 l_1c_1 l_1c_0 l_1c_4 l_1c_10 l_1c_18 l_1c_16 l_1c_5 l_1c_8 l_1c_19 
37,# 37 7 target:1 c+:42 c-:988 score:36.639521894998325 score+:5019.645464070747 score-:4719.2013845317615 nb:12 =l_1c_15 l_1c_10 l_1c_8 l_1c_11 l_1c_9 l_1c_2 l_1c_5 l_1c_13 l_1c_0 l_1c_4 l_1c_16 l_1c_18 
38,# 38 8 target:1 c+:2 c-:13 score:28.516321476872527 score+:356.26272665662503 score-:105.31909766014684 nb:13 =l_1c_7 l_1c_13 l_1c_0 l_1c_14 l_1c_11 l_1c_10 l_1c_16 l_1c_5 l_1c_1 l_1c_9 l_1c_8 l_1c_19 l_1c_15 
39,# 39 9 target:1 c+:2 c-:1 score:17.855661667446615 score+:108.76962429562901 score-:5.206786624438678 nb:8 =l_1c_3 l_1c_14 l_1c_8 l_1c_9 l_1c_11 l_1c_10 l_1c_4 l_1c_0 
40,# 40 0 target:0 c+:8 c-:890 score:762.9843978297673 score+:565.8007188320428 score-:3159.947671453252 nb:4 =l_2c_14 l_2c_9 l_2c_7 l_2c_3 
41,# 41 1 target:0 c+:12 c-:879 score:611.0301266613592 score+:1537.9548791175398 score-:4715.311537756607 nb:7 =l_2c_1 l_2c_2 l_2c_16 l_2c_13 l_2c_18 l_2c_0 l_2c_3 
42,# 42 2 target:0 c+:10 c-:928 score:468.3889702607743 score+:597.3434422380906 score-:2470.8993232811877 nb:5 =l_2c_14 l_2c_13 l_2c_7 l_2c_10 l_2c_15 
43,# 43 3 target:0 c+:17 c-:922 score:412.9809281767193 score+:1681.8368836905636 score-:3581.5491533034724 nb:6 =l_2c_17 l_2c_6 l_2c_7 l_2c_18 l_2c_0 l_2c_15 
44,# 44 4 target:0 c+:19 c-:911 score:376.7992365763537 score+:1205.0262631721607 score-:2260.064125585951 nb:3 =l_2c_11 l_2c_7 l_2c_15 
45,# 45 5 target:0 c+:30 c-:951 score:300.58688123822014 score+:2175.836679202357 score-:3197.832075412306 nb:4 =l_2c_12 l_2c_19 l_2c_2 l_2c_5 
46,# 46 6 target:0 c+:14 c-:957 score:260.09777120156895 score+:1190.055681327409 score-:2230.446766133685 nb:5 =l_2c_14 l_2c_10 l_2c_3 l_2c_5 l_2c_15 
47,# 47 7 target:0 c+:6 c-:604 score:228.30019103695503 score+:378.15063284483716 score-:1154.3712823704843 nb:4 =l_2c_8 l_2c_16 l_2c_9 l_2c_3 
48,# 48 8 target:0 c+:4 c-:321 score:218.1348407539734 score+:284.53563526998005 score-:1026.1940938334897 nb:4 =l_2c_4 l_2c_11 l_2c_0 l_2c_3 
49,# 49 9 target:0 c+:0 c-:454 score:181.36624417624836 score+:0 score-:725.4649767049934 nb:5 =l_2c_12 l_2c_19 l_2c_7 l_2c_18 l_2c_3 
50,# 50 0 target:1 c+:41 c-:71 score:1020.2463367707335 score+:8395.742317373059 score-:641.8701579154856 nb:11 =l_2c_4 l_2c_12 l_2c_19 l_2c_17 l_2c_14 l_2c_8 l_2c_1 l_2c_2 l_2c_16 l_2c_13 l_2c_9 
51,# 51 1 target:1 c+:45 c-:305 score:844.2582845095845 score+:7180.647781177907 score-:1777.394760316567 nb:9 =l_2c_19 l_2c_17 l_2c_8 l_2c_1 l_2c_2 l_2c_16 l_2c_9 l_2c_6 l_2c_0 
52,# 52 2 target:1 c+:36 c-:193 score:819.8510848798969 score+:5057.9436116761235 score-:1286.6286212285984 nb:6 =l_2c_4 l_2c_11 l_2c_8 l_2c_7 l_2c_10 l_2c_5 
53,# 53 3 target:1 c+:31 c-:190 score:680.81002365746 score+:6028.304006148441 score-:1671.1198547406975 nb:9 =l_2c_4 l_2c_17 l_2c_8 l_2c_7 l_2c_10 l_2c_18 l_2c_0 l_2c_3 l_2c_5 
54,# 54 4 target:1 c+:36 c-:311 score:662.5583047574057 score+:5593.662915637261 score-:2148.359730898752 nb:7 =l_2c_12 l_2c_11 l_2c_19 l_2c_1 l_2c_13 l_2c_10 l_2c_3 
55,# 55 5 target:1 c+:46 c-:481 score:537.0881483068858 score+:4655.432978504648 score-:2184.8274962929736 nb:6 =l_2c_19 l_2c_17 l_2c_1 l_2c_2 l_2c_6 l_2c_18 
56,# 56 6 target:1 c+:41 c-:826 score:149.35267104985485 score+:5519.063528500737 score-:4652.81803641158 nb:8 =l_2c_17 l_2c_8 l_2c_16 l_2c_6 l_2c_0 l_2c_3 l_2c_5 l_2c_15 
57,# 57 7 target:1 c+:33 c-:286 score:146.69829463894854 score+:1736.692733775807 score-:1149.8995552200129 nb:5 =l_2c_11 l_2c_19 l_2c_9 l_2c_5 l_2c_15 
58,# 58 8 target:1 c+:19 c-:101 score:145.90947954312094 score+:1087.9435086228707 score-:504.3055904503869 nb:5 =l_2c_4 l_2c_12 l_2c_11 l_2c_10 l_2c_15 
59,# 59 9 target:1 c+:35 c-:429 score:127.48377751423425 score+:2341.8179105988293 score-:1678.9022675248114 nb:7 =l_2c_19 l_2c_17 l_2c_16 l_2c_0 l_2c_3 l_2c_5 l_2c_15 
60,# 60 0 target:0 c+:24 c-:1085 score:381.8326395008812 score+:559.9870923271716 score-:1170.9193155285816 nb:1 =l_3c_2 
61,# 61 1 target:0 c+:0 c-:21 score:70.004005903089 score+:0 score-:112.00640944494239 nb:1 =l_3c_10 
62,# 62 2 target:0 c+:45 c-:1076 score:68.58862791433717 score+:1035.920046358403 score-:1145.6618510213425 nb:1 =l_3c_1 
63,# 63 3 target:0 c+:0 c-:9 score:34.78325960130407 score+:0 score-:55.653215362086506 nb:1 =l_3c_11 
64,# 64 4 target:0 c+:57 c-:1254 score:11.458309534457157 score+:1044.9978295427334 score-:1063.3311247978647 nb:1 =l_3c_0 
65,# 65 5 target:0 c+:0 c-:2 score:9.611713884412111 score+:0 score-:15.378742215059379 nb:1 =l_3c_9 
66,# 66 0 target:1 c+:34 c-:258 score:786.3554819727925 score+:1938.540175159993 score-:680.371404003525 nb:1 =l_3c_3 
67,# 67 1 target:1 c+:26 c-:161 score:779.2488816267378 score+:1747.2109025398856 score-:500.41269193710514 nb:1 =l_3c_7 
68,# 68 2 target:1 c+:3 c-:4 score:244.7972577245788 score+:417.41746563619967 score-:25.741853276873556 nb:1 =l_3c_4 
69,# 69 3 target:1 c+:18 c-:265 score:207.25996488404581 score+:1039.3272818356475 score-:707.7113380211741 nb:1 =l_3c_8 
70,# 70 4 target:1 c+:1 c-:0 score:113.27548337239868 score+:181.2407733958379 score-:0 nb:1 =l_3c_6 
71,# 71 5 target:1 c+:2 c-:26 score:54.35718051119147 score+:218.1244939553091 score-:131.15300513740272 nb:1 =l_3c_5 
